DayType_i,Hour,Electricity demand (kWh),Heating demand (kWh),Import var. price (USD/kWh),Export price LMP (USD/kWh),Air Temperature (degC),Irradiance (W/m2),Fixed import price (USD/hr),Cons. Period
1,0,83.0584363,143.9833914,0.033665972,0.049397636,15.728541666666700,29.414208333333300,0.046334993,Base
1,1,87.12266337,164.8940267,0.033665972,0.048368635,14.024608695652200,0.0,0.046334993,Base
1,2,87.39905562,172.5306093,0.033665972,0.047519297,13.185834782608700,0.0,0.046334993,Base
1,3,89.44393152,176.1652514,0.033665972,0.046637969,12.39913043478260,0.0,0.046334993,Base
1,4,90.57896736,179.7171053,0.033665972,0.047538068,11.654860869565200,0.0,0.046334993,Base
1,5,91.9749676,184.6573847,0.033665972,0.049190445,10.972965217391300,0.0,0.046334993,Base
1,6,95.41679,190.2763099,0.052567603,0.064062288,10.378104347826100,0.0,0.046334993,Mid-Peak
1,7,100.3274022,199.7852333,0.052567603,0.068656166,9.829234782608700,0.0,0.046334993,Mid-Peak
1,8,109.7842957,231.7266357,0.052567603,0.058939633,9.29935652173913,0.0,0.046334993,Mid-Peak
1,9,119.8294591,264.5115489,0.052567603,0.05848594,8.805252173913040,0.0,0.046334993,Mid-Peak
1,10,142.6470621,201.6914029,0.052567603,0.058689174,8.3498,0.0,0.046334993,Mid-Peak
1,11,165.7342786,147.7099159,0.052567603,0.057085944,7.946495652173910,0.0,0.046334993,Mid-Peak
1,12,195.3499782,119.6110577,0.052567603,0.057175126,7.620982608695650,0.0,0.046334993,Mid-Peak
1,13,196.5587913,104.1267362,0.052567603,0.06806545,7.2963130434782600,0.0,0.046334993,Mid-Peak
1,14,196.2530538,92.97813725,0.052567603,0.087760105,7.089478260869570,8.983539130434780,0.046334993,Mid-Peak
1,15,209.6805923,81.46330128,0.052567603,0.09911162,9.193069565217390,132.77435652173900,0.046334993,Mid-Peak
1,16,163.775902,81.89148207,0.052567603,0.073183336,11.999017391304300,305.7212173913040,0.046334993,Mid-Peak
1,17,125.3201548,43.04950482,0.052567603,0.072157722,14.883156521739100,452.65901739130400,0.046334993,Mid-Peak
1,18,112.5886649,49.56007655,0.071136286,0.079086414,17.44806956521740,552.8586347826090,0.046334993,Peak
1,19,101.2914219,68.29260608,0.071136286,0.065131994,19.203869565217400,592.6711130434780,0.046334993,Peak
1,20,94.67985611,92.5695995,0.071136286,0.074680036,20.241591304347800,568.0159391304350,0.046334993,Peak
1,21,94.88907196,112.0544714,0.071136286,0.061870905,20.678652173913000,482.6025652173910,0.046334993,Peak
1,22,95.95972887,130.1106818,0.052567603,0.046282382,20.495956521739100,347.06540869565200,0.046334993,Mid-Peak
1,23,92.05906442,138.1797781,0.052567603,0.042903017,19.089834782608700,181.72378260869600,0.046334993,Mid-Peak
2,0,95.31732052,112.6509551,0.033665972,0.047946037,15.93495,31.1931,0.046334993,Base
2,1,104.3499834,125.1190291,0.033665972,0.045794427,14.17945,0.0,0.046334993,Base
2,2,106.7940309,130.0528466,0.033665972,0.045507874,13.09905,0.0,0.046334993,Base
2,3,106.6745143,136.7100978,0.033665972,0.044072649,12.17155,0.0,0.046334993,Base
2,4,98.98212506,147.8814415,0.033665972,0.04479763,11.415050000000000,0.0,0.046334993,Base
2,5,93.20261856,155.8175503,0.033665972,0.044592676,10.75405,0.0,0.046334993,Base
2,6,94.66741674,161.0938941,0.033665972,0.045378788,10.15035,0.0,0.046334993,Base
2,7,98.03084858,171.3042529,0.033665972,0.04500081,9.48725,0.0,0.046334993,Base
2,8,112.3500909,173.2020705,0.052567603,0.045981779,8.8072,0.0,0.046334993,Mid-Peak
2,9,126.0695687,154.6888951,0.052567603,0.039260183,8.25405,0.0,0.046334993,Mid-Peak
2,10,126.9846795,110.1734859,0.052567603,0.038171279,7.7892,0.0,0.046334993,Mid-Peak
2,11,151.7236888,79.33311944,0.052567603,0.040077953,7.419450000000000,0.0,0.046334993,Mid-Peak
2,12,174.0740141,62.05243163,0.052567603,0.039009108,7.12155,0.0,0.046334993,Mid-Peak
2,13,169.1031442,55.14910312,0.052567603,0.03956816,6.860600000000000,0.0,0.046334993,Mid-Peak
2,14,165.0965222,52.08093925,0.052567603,0.037464037,6.672,9.4552,0.046334993,Mid-Peak
2,15,160.7345443,42.28551122,0.052567603,0.039281334,8.94285,139.553,0.046334993,Mid-Peak
2,16,154.4144423,32.51317293,0.052567603,0.039328274,11.7772,315.7733,0.046334993,Mid-Peak
2,17,138.6900109,30.51282652,0.052567603,0.04134029,14.8159,458.8974,0.046334993,Mid-Peak
2,18,131.0007488,33.36239263,0.052567603,0.043894986,17.5594,560.3539000000000,0.046334993,Mid-Peak
2,19,123.8532941,47.63480976,0.071136286,0.048326744,19.395900000000000,596.12555,0.046334993,Peak
2,20,115.214196,68.0941293,0.071136286,0.052087967,20.49455,566.07155,0.046334993,Peak
2,21,107.7609142,84.83015424,0.052567603,0.049324224,20.95045,480.6606,0.046334993,Mid-Peak
2,22,110.1569338,101.1278692,0.052567603,0.047673128,20.7302,344.29685,0.046334993,Mid-Peak
2,23,116.6672561,113.1374682,0.052567603,0.043792508,19.138350000000000,178.8837,0.046334993,Mid-Peak
3,0,117.3996236,120.145456,0.033665972,0.043586463,15.875450000000000,30.3004,0.046334993,Base
3,1,103.3605271,126.768698,0.033665972,0.044228479,14.30295,0.0,0.046334993,Base
3,2,92.53534696,126.8499763,0.033665972,0.041822383,13.5264,0.0,0.046334993,Base
3,3,86.09828704,129.549604,0.033665972,0.045032331,12.96035,0.0,0.046334993,Base
3,4,96.42312457,134.1291317,0.033665972,0.046269561,12.3875,0.0,0.046334993,Base
3,5,99.59007699,139.6936638,0.033665972,0.047977285,11.8108,0.0,0.046334993,Base
3,6,99.59274994,140.5850263,0.033665972,0.048544934,11.2081,0.0,0.046334993,Base
3,7,107.2829793,151.701723,0.033665972,0.0428346,10.59205,0.0,0.046334993,Base
3,8,123.1952738,161.2030036,0.033665972,0.041236176,10.02645,0.0,0.046334993,Base
3,9,132.636901,138.0893359,0.033665972,0.039475645,9.48535,0.0,0.046334993,Base
3,10,133.4023647,95.94277894,0.033665972,0.039061506,9.0548,0.0,0.046334993,Base
3,11,143.2549054,70.63538851,0.033665972,0.041003113,8.69445,0.0,0.046334993,Base
3,12,157.0300133,58.98674645,0.033665972,0.040540533,8.35525,0.0,0.046334993,Base
3,13,160.2417125,54.2648691,0.033665972,0.039097257,7.99775,0.0,0.046334993,Base
3,14,164.0266205,50.79478965,0.033665972,0.035444652,7.8792,8.89015,0.046334993,Base
3,15,165.8998304,41.86629342,0.033665972,0.037691779,9.87825,124.2412,0.046334993,Base
3,16,161.3399463,30.0664945,0.033665972,0.041148299,12.6281,289.47215,0.046334993,Base
3,17,151.8151834,28.85792402,0.033665972,0.046010434,15.38235,439.3131,0.046334993,Base
3,18,141.4390346,32.48052035,0.052567603,0.0464797,18.016850000000000,537.8474,0.046334993,Mid-Peak
3,19,125.0344312,42.78612751,0.052567603,0.044367663,19.78385,577.2758,0.046334993,Mid-Peak
3,20,103.8032259,62.6183156,0.052567603,0.047812039,20.8005,550.9859,0.046334993,Mid-Peak
3,21,94.71303454,85.5944718,0.052567603,0.048400702,21.212900000000000,467.3132,0.046334993,Mid-Peak
3,22,88.16421488,108.6982367,0.052567603,0.047677631,20.9849,339.21485000000000,0.046334993,Mid-Peak
3,23,78.57425031,113.0851664,0.052567603,0.045131806,19.49585,173.11405,0.046334993,Mid-Peak
4,0,103.7271187,112.8571823,0.033802426,0.023604142,18.42697,85.21748,0.051299456,Base
4,1,105.0991703,120.7133579,0.033802426,0.022603796,15.49318,0.91985,0.051299456,Base
4,2,106.7578622,127.6509759,0.033802426,0.02286265,14.285840000000000,0.0,0.051299456,Base
4,3,106.5978467,134.2971166,0.033802426,0.022190477,13.274050000000000,0.0,0.051299456,Base
4,4,109.4468163,138.7893581,0.033802426,0.022237881,12.39988,0.0,0.051299456,Base
4,5,109.9523932,143.1853169,0.033802426,0.022911692,11.67084,0.0,0.051299456,Base
4,6,111.4302964,146.5319493,0.05281322,0.023321245,11.08386,0.0,0.051299456,Mid-Peak
4,7,116.632534,156.0178952,0.05281322,0.022861777,10.56975,0.0,0.051299456,Mid-Peak
4,8,121.8940662,188.9106185,0.05281322,0.022458336,10.03309,0.0,0.051299456,Mid-Peak
4,9,135.2598849,220.8574886,0.05281322,0.021968329,9.49484,0.0,0.051299456,Mid-Peak
4,10,156.293294,179.546634,0.05281322,0.02232513,9.03694,0.0,0.051299456,Mid-Peak
4,11,174.4374178,140.594867,0.05281322,0.023211345,8.63222,0.0,0.051299456,Mid-Peak
4,12,197.042744,116.0911127,0.05281322,0.021434712,8.281270000000000,0.0,0.051299456,Mid-Peak
4,13,200.7543621,100.5690739,0.05281322,0.022383996,7.9709900000000000,0.0007900000000000000,0.051299456,Mid-Peak
4,14,199.8828379,91.03341482,0.05281322,0.022668939,8.30493,42.28533,0.051299456,Mid-Peak
4,15,215.4682391,83.21229652,0.05281322,0.02272172,11.35594,217.43793,0.051299456,Mid-Peak
